app_id,v_val,i_val,p_val,pf_val
CFSSBHWIPTR,109.800003,9.124,983,0.981
CFSSBHWIPTR,110.300003,9.013,983,0.988
CFSSBHWIPTR,111.199997,9.142,982,0.966
CFSSBHWIPTR,111.400002,9.076,984,0.973
CFSSBHWIPTR,112.099998,8.847,985,0.992
CFSSBHWIPTR,110.699997,8.789,983,1
CFSSBHWIPTR,109.800003,8.765,983,1
CFSSBHWIPTR,110,8.828,983,1
CFSSBHWIPTR,110.099998,8.84,984,1
CFSSBHWIPTR,109.900002,9.083,986,0.988
CFSSBHWIPTR,110.400002,9.147,984,0.975
CFSSBHWIPTR,110.900002,9.28,983,0.955
CFSSBHWIPTR,111.099998,9.298,984,0.952
CFSSBHWIPTR,110.800003,9.403,985,0.945
CFSSBHWIPTR,110.199997,9.336,986,0.959
CFSSBHWIPTR,110,9.387,985,0.954
CFSSBHWIPTR,110.099998,9.505,985,0.94
CFSSBHWIPTR,109.699997,9.362,984,0.959
CFSSBHWIPTR,109.699997,9.344,984,0.961
CFSSBHWIPTR,109.300003,9.551,983,0.941
CFSSBHWIPTR,109.400002,9.496,983,0.946
CFSSBHWIPTR,110.900002,9.209,985,0.964
CFSSBHWIPTR,110.699997,9.212,986,0.966
CFSSBHWIPTR,110.800003,9.171,985,0.969
CFSSBHWIPTR,111,9.183,985,0.966
CFSSBHWIPTR,111.300003,9.17,986,0.966
CFSSBHWIPTR,110.5,9.323,987,0.958
CFSSBHWIPTR,111,9.124,986,0.973
CFSSBHWIPTR,111.300003,9.123,988,0.973
CFSSBHWIPTR,111.400002,9.028,989,0.983
CFSSBHWIPTR,111.400002,9.041,988,0.981
CFSSBHWIPTR,110.699997,9.359,990,0.956
CFSSBHWIPTR,110.400002,9.388,989,0.954
CFSSBHWIPTR,110.800003,9.173,989,0.973
CFSSBHWIPTR,109.699997,9.264,988,0.974
CFSSBHWIPTR,109.5,9.351,988,0.966
CFSSBHWIPTR,110.199997,9.528,986,0.938
CFSSBHWIPTR,110.699997,9.508,986,0.937
CFSSBHWIPTR,111,9.386,987,0.946
CFSSBHWIPTR,111.400002,9.036,986,0.979
CFSSBHWIPTR,111.099998,8.937,988,0.994
CFSSBHWIPTR,110.599998,9.087,987,0.982
CFSSBHWIPTR,109.699997,9.111,985,0.987
