app_id,v_val,i_val,p_val,pf_val
HS,111.900002,8.872,989,0.995
HS,110.699997,8.899,990,1
HS,111.400002,8.838,990,1
HS,112.099998,8.789,991,1
HS,113,8.791,991,0.997
HS,112.599998,8.813,992,0.999
HS,112.400002,8.859,992,0.995
HS,113.300003,8.838,994,0.992
HS,113.199997,8.829,995,0.994
HS,112.199997,8.858,994,0.999
HS,112.5,8.844,993,0.997
HS,111.900002,8.804,991,1
HS,111.400002,8.821,991,1
HS,111.5,8.852,991,1
HS,111.599998,8.892,991,0.999
HS,112.099998,8.877,991,0.996
HS,112.599998,8.827,992,0.998
HS,112,8.784,992,1
HS,111.800003,8.786,992,1
HS,111.599998,8.846,990,1
HS,111.300003,8.86,990,1
HS,111.400002,8.823,991,1
HS,111.400002,8.825,991,1
HS,111.900002,8.812,992,1
HS,112.099998,8.816,992,1
HS,111.300003,8.838,993,1
HS,111.099998,8.836,993,1
HS,111,8.881,993,1
HS,111.699997,8.804,992,1
HS,112.099998,8.796,992,1
HS,111.699997,8.858,994,1
HS,112.900002,8.835,994,0.996
HS,113,8.824,994,0.996
HS,113.099998,8.795,995,0.999
HS,112.199997,8.887,992,0.995
HS,111.900002,8.873,992,0.999
HS,111.199997,8.894,992,1
HS,111.699997,8.879,992,1
HS,112.099998,8.834,992,1
HS,112.099998,8.827,995,1
HS,112.800003,8.794,993,1
HS,112.699997,8.833,992,0.997
HS,111.5,8.932,993,0.997
HS,110.699997,8.953,993,1
HS,110.599998,8.925,994,1
HS,111.800003,8.813,992,1
HS,111.900002,8.829,992,1
HS,111.900002,8.856,992,1
HS,112.300003,8.858,992,0.997
HS,111.599998,8.893,991,0.998
HS,111.300003,8.912,991,0.999
HS,110.800003,8.894,992,1
HS,111.5,8.876,991,1
HS,112.099998,8.779,991,1
HS,112.400002,8.757,991,1
HS,112,8.837,988,0.997
HS,111.800003,8.859,989,0.998
HS,111.199997,8.895,990,1
HS,111.300003,8.86,992,1
HS,112.699997,8.804,993,1
HS,113,8.799,993,0.998
HS,112.800003,8.803,991,0.997
HS,111.900002,8.878,990,0.996
HS,111.5,8.893,990,0.998
HS,111.800003,8.853,987,0.996
HS,111.599998,8.916,988,0.993
HS,111.800003,8.913,988,0.992
HS,111.699997,8.91,989,0.993
HS,111.300003,8.912,991,0.998
HS,111.5,8.927,993,0.997
HS,111.800003,8.903,993,0.997
HS,110.5,8.971,993,1
HS,110.5,8.965,993,1
HS,111.699997,8.886,993,1
HS,111.699997,8.842,995,1
HS,111.599998,8.858,993,1
HS,111.800003,8.835,993,1
HS,112.5,8.809,994,1
HS,112,8.859,994,1
HS,110.800003,8.879,993,1
HS,111.699997,8.822,993,1
HS,111.699997,8.881,994,1
HS,110.800003,8.93,995,1
HS,111.300003,8.872,995,1
HS,112.800003,8.836,996,0.999
HS,111.300003,8.907,998,1
HS,111.400002,8.862,997,1
HS,112.599998,8.803,995,1
HS,112.900002,8.843,993,0.994
HS,112.300003,8.902,993,0.993
HS,111.5,8.964,995,0.995
HS,112,8.896,997,1
HS,110.699997,8.919,996,1
HS,110.5,8.91,995,1
HS,110.699997,8.938,996,1
HS,111.5,8.871,997,1
HS,111.699997,8.869,996,1
HS,111.599998,8.908,994,0.999
HS,111.099998,8.916,993,1
HS,110.900002,8.934,993,1
HS,110.900002,8.951,994,1
HS,111.199997,8.915,996,1
HS,112,8.901,996,0.999
HS,112.400002,8.886,996,0.996
HS,112.599998,8.845,996,0.999
HS,112.400002,8.812,995,1
HS,112.400002,8.808,997,1
HS,111.800003,8.853,997,1
HS,111.900002,8.912,997,1
HS,112.099998,8.915,997,0.997
HS,113,8.872,996,0.993
HS,112.599998,8.876,996,0.996
HS,111.699997,8.858,994,1
HS,111,8.896,993,1
HS,110.5,8.931,992,1
HS,110.699997,8.968,993,1
HS,110.900002,8.958,993,0.999
HS,111.300003,8.95,992,0.995
HS,111.699997,8.903,991,0.996
HS,112.300003,8.865,990,0.994
HS,111.300003,8.906,988,0.996
HS,111.5,8.908,989,0.995
HS,113.400002,7.372,829,0.996
HS,116.400002,1.465,169,0.334
HS,117.199997,0,0,0
HS,117.300003,0,0,0
HS,117,0,0,0
